setting_id,w_C_ACC,w_residual,w_B_neighbor,w_external,drug,score,rank,median_rank,q1_rank,q3_rank,minimum_rank,maximum_rank,top10_rate,top20_rate
2,0.0,0.1,0.4,0.5,Valrubicin,0.457,72,95.0,81.5,100.5,66,104,0.0,0.0
2,0.0,0.1,0.4,0.5,Teniposide,0.5428999999999999,36,93.0,76.5,101.5,26,107,0.0,0.0
2,0.0,0.1,0.4,0.5,Idelalisib,0.4414,78,98.0,91.0,101.0,74,104,0.0,0.0
2,0.0,0.1,0.4,0.5,umbralisib,0.38780000000000003,98,99.0,97.0,101.0,79,103,0.0,0.0
2,0.0,0.1,0.4,0.5,Cladribine,0.3501,103,101.0,96.0,103.0,63,108,0.0,0.0
2,0.0,0.1,0.4,0.5,Fruquintinib,0.3188,107,103.0,99.0,104.0,78,107,0.0,0.0
2,0.0,0.1,0.4,0.5,Abiraterone,0.3252,106,106.0,103.0,107.0,79,108,0.0,0.0
2,0.0,0.1,0.4,0.5,Bleomycin,0.3439,104,105.0,105.0,106.0,96,108,0.0,0.0
2,0.0,0.1,0.4,0.5,Zoledronate,0.3019,108,107.0,107.0,108.0,91,108,0.0,0.0
2,0.0,0.1,0.4,0.5,Lenvatinib,0.3335,105,106.0,106.0,107.0,86,108,0.0,0.0
3,0.0,0.1,0.5,0.4,Actinomycin D,0.7098,3,2.0,1.0,5.0,1,30,0.9408866995073891,0.9802955665024631
3,0.0,0.1,0.5,0.4,Crizotinib,0.6289,19,6.0,3.0,12.0,1,37,0.7044334975369458,0.8916256157635468
3,0.0,0.1,0.5,0.4,Mitotane,0.7654000000000001,1,2.0,1.0,13.0,1,51,0.7093596059113301,0.8866995073891626
3,0.0,0.1,0.5,0.4,Mitomycin,0.5122,50,11.0,4.0,22.0,1,55,0.47783251231527096,0.7241379310344828
3,0.0,0.1,0.5,0.4,Irinotecan,0.43779999999999997,74,17.0,5.0,37.5,1,89,0.3891625615763547,0.5467980295566502
3,0.0,0.1,0.5,0.4,Daunorubicin,0.4657,67,16.0,6.0,30.0,2,69,0.3694581280788177,0.5911330049261084
3,0.0,0.1,0.5,0.4,Homoharringtonine,0.6251,21,12.0,7.0,23.5,3,50,0.45320197044334976,0.7093596059113301
3,0.0,0.1,0.5,0.4,Ibrutinib,0.5920000000000001,26,16.0,12.0,23.0,5,40,0.17733990147783252,0.6995073891625616
3,0.0,0.1,0.5,0.4,Romidepsin,0.6180000000000001,22,17.0,10.0,26.0,5,51,0.2561576354679803,0.6305418719211823
3,0.0,0.1,0.5,0.4,Cytarabine,0.3875,92,24.0,9.5,51.0,1,95,0.270935960591133,0.4187192118226601
3,0.0,0.1,0.5,0.4,Docetaxel,0.4379,73,26.0,15.0,42.0,7,79,0.15270935960591134,0.3793103448275862
3,0.0,0.1,0.5,0.4,Cobimetinib,0.6547000000000001,11,18.0,7.0,33.0,4,72,0.3448275862068966,0.5369458128078818
3,0.0,0.1,0.5,0.4,Palbociclib,0.6392,14,13.0,6.0,21.0,3,35,0.45320197044334976,0.7241379310344828
3,0.0,0.1,0.5,0.4,Brigatinib,0.40690000000000004,83,31.0,15.0,55.0,5,97,0.12807881773399016,0.3399014778325123
3,0.0,0.1,0.5,0.4,Axitinib,0.5205,47,26.0,15.0,47.5,8,72,0.09852216748768473,0.39408866995073893
3,0.0,0.1,0.5,0.4,Ribociclib,0.7287999999999999,2,13.0,4.5,35.0,1,70,0.458128078817734,0.5911330049261084
3,0.0,0.1,0.5,0.4,Belinostat,0.4006,87,32.0,17.0,53.0,6,91,0.09359605911330049,0.32019704433497537
3,0.0,0.1,0.5,0.4,Ixazomib,0.38630000000000003,93,32.0,14.0,56.0,3,96,0.17733990147783252,0.3497536945812808
3,0.0,0.1,0.5,0.4,Olaparib,0.4605,69,32.0,18.0,55.0,7,85,0.06403940886699508,0.3054187192118227
3,0.0,0.1,0.5,0.4,Celecoxib,0.43210000000000004,77,36.0,16.0,66.0,3,98,0.14285714285714285,0.33004926108374383
3,0.0,0.1,0.5,0.4,Ceritinib,0.5495,39,24.0,17.0,32.0,8,41,0.04433497536945813,0.35960591133004927
3,0.0,0.1,0.5,0.4,Abemaciclib,0.4307,79,30.0,15.5,48.0,5,80,0.1330049261083744,0.35960591133004927
3,0.0,0.1,0.5,0.4,Bosutinib,0.5802,32,27.0,23.0,35.0,16,53,0.0,0.13793103448275862
3,0.0,0.1,0.5,0.4,Tucatinib,0.6345000000000001,15,25.0,16.0,36.0,8,61,0.024630541871921183,0.39408866995073893
3,0.0,0.1,0.5,0.4,Idarubicin,0.5301,43,30.0,23.0,37.0,12,45,0.0,0.13793103448275862
3,0.0,0.1,0.5,0.4,Osimertinib,0.5729,33,34.0,22.0,50.0,8,92,0.03940886699507389,0.23645320197044334
3,0.0,0.1,0.5,0.4,Fluorouracil,0.4011,86,39.0,19.0,59.0,5,88,0.06403940886699508,0.27586206896551724
3,0.0,0.1,0.5,0.4,Lapatinib,0.5840000000000001,31,32.0,26.0,35.0,17,52,0.0,0.03940886699507389
3,0.0,0.1,0.5,0.4,Paclitaxel,0.45530000000000004,70,37.0,22.0,50.0,13,71,0.0,0.1921182266009852
3,0.0,0.1,0.5,0.4,Tivozanib,0.5458000000000001,40,34.0,28.0,46.0,12,65,0.0,0.08866995073891626
3,0.0,0.1,0.5,0.4,Chlorambucil,0.4945,61,43.0,20.0,72.0,2,96,0.09359605911330049,0.26108374384236455
3,0.0,0.1,0.5,0.4,Nilotinib,0.4759,64,39.0,32.0,45.0,20,65,0.0,0.0049261083743842365
3,0.0,0.1,0.5,0.4,Melphalan,0.5206,46,43.0,19.5,71.0,4,93,0.07881773399014778,0.26108374384236455
3,0.0,0.1,0.5,0.4,Carmustine,0.5898000000000001,28,37.0,27.0,48.5,16,71,0.0,0.07389162561576355
3,0.0,0.1,0.5,0.4,Mercaptopurine,0.3934,90,45.0,24.5,64.5,9,92,0.009852216748768473,0.1724137931034483
3,0.0,0.1,0.5,0.4,Carfilzomib,0.7051000000000001,5,30.0,10.5,56.0,2,94,0.2512315270935961,0.39408866995073893
3,0.0,0.1,0.5,0.4,Binimetinib,0.6677,9,36.0,9.0,73.5,1,107,0.26108374384236455,0.3793103448275862
3,0.0,0.1,0.5,0.4,Doxorubicin,0.6500999999999999,12,23.0,8.0,40.0,3,55,0.2857142857142857,0.45320197044334976
3,0.0,0.1,0.5,0.4,Etoposide,0.6295,18,24.0,6.5,44.0,1,61,0.33004926108374383,0.46798029556650245
3,0.0,0.1,0.5,0.4,Tamoxifen,0.603,25,35.0,21.5,43.0,6,59,0.054187192118226604,0.2413793103448276
3,0.0,0.1,0.5,0.4,Afatinib,0.48629999999999995,62,56.0,30.5,85.0,6,108,0.024630541871921183,0.15763546798029557
3,0.0,0.1,0.5,0.4,Acalabrutinib,0.5866,30,38.0,29.0,43.5,21,52,0.0,0.0
3,0.0,0.1,0.5,0.4,Ixabepilone,0.5638000000000001,36,32.0,13.0,52.5,1,76,0.21674876847290642,0.33497536945812806
3,0.0,0.1,0.5,0.4,Panobinostat,0.4708,65,48.0,41.0,60.5,32,77,0.0,0.0
3,0.0,0.1,0.5,0.4,Trametinib,0.6920999999999999,6,41.0,14.5,77.0,3,106,0.2019704433497537,0.3448275862068966
3,0.0,0.1,0.5,0.4,Vandetanib,0.5162,48,50.0,29.0,79.5,12,97,0.0,0.10837438423645321
3,0.0,0.1,0.5,0.4,Epirubicin,0.5003,56,41.0,25.0,56.0,9,70,0.009852216748768473,0.15270935960591134
3,0.0,0.1,0.5,0.4,Erlotinib,0.5001,57,48.0,32.0,69.0,2,108,0.07881773399014778,0.14285714285714285
3,0.0,0.1,0.5,0.4,Selumetinib,0.6597999999999999,10,42.0,18.5,52.0,4,70,0.07389162561576355,0.26108374384236455
3,0.0,0.1,0.5,0.4,Selinexor,0.5534,37,47.0,40.0,60.0,30,76,0.0,0.0
3,0.0,0.1,0.5,0.4,Lomustine,0.6417,13,45.0,22.5,54.0,6,65,0.029556650246305417,0.22660098522167488
3,0.0,0.1,0.5,0.4,Fulvestrant,0.41159999999999997,81,59.0,46.0,76.5,33,96,0.0,0.0
3,0.0,0.1,0.5,0.4,Hydroxyurea,0.39880000000000004,89,56.0,38.0,73.0,17,89,0.0,0.034482758620689655
3,0.0,0.1,0.5,0.4,Decitabine,0.5138,49,54.0,50.0,56.0,43,64,0.0,0.0
3,0.0,0.1,0.5,0.4,Cabozantinib,0.7064000000000001,4,37.0,10.0,59.5,1,85,0.270935960591133,0.3497536945812808
3,0.0,0.1,0.5,0.4,Gemcitabine,0.4367,75,56.0,32.5,74.0,1,93,0.08374384236453201,0.1724137931034483
3,0.0,0.1,0.5,0.4,Encorafenib,0.591,27,49.0,30.0,67.0,3,86,0.06896551724137931,0.1724137931034483
3,0.0,0.1,0.5,0.4,Darolutamide,0.5246999999999999,44,60.0,46.0,82.0,33,94,0.0,0.0
3,0.0,0.1,0.5,0.4,Dacomitinib,0.6760999999999999,8,53.0,29.0,79.0,6,99,0.03940886699507389,0.18226600985221675
3,0.0,0.1,0.5,0.4,Cyclophosphamide,0.40180000000000005,84,65.0,48.0,79.0,28,91,0.0,0.0
3,0.0,0.1,0.5,0.4,Duvelisib,0.611,24,58.0,40.0,74.0,21,90,0.0,0.0
3,0.0,0.1,0.5,0.4,Topotecan,0.5370999999999999,41,62.0,56.5,65.0,41,71,0.0,0.0
3,0.0,0.1,0.5,0.4,Sunitinib,0.5341,42,64.0,48.5,75.0,14,103,0.0,0.019704433497536946
3,0.0,0.1,0.5,0.4,Allopurinol,0.3239,102,72.0,51.5,91.0,26,103,0.0,0.0
3,0.0,0.1,0.5,0.4,Estramustine,0.4987,59,68.0,54.0,84.0,42,94,0.0,0.0
3,0.0,0.1,0.5,0.4,Raloxifene,0.5651999999999999,34,57.0,33.0,75.0,4,97,0.06403940886699508,0.15763546798029557
3,0.0,0.1,0.5,0.4,Imatinib,0.5067,53,66.0,61.0,75.0,53,80,0.0,0.0
3,0.0,0.1,0.5,0.4,Sirolimus,0.39890000000000003,88,72.0,60.5,85.0,49,96,0.0,0.0
3,0.0,0.1,0.5,0.4,Dabrafenib,0.5023,55,58.0,32.0,81.0,4,98,0.06403940886699508,0.13793103448275862
3,0.0,0.1,0.5,0.4,Asciminib,0.5208999999999999,45,66.0,60.0,68.0,44,76,0.0,0.0
3,0.0,0.1,0.5,0.4,Dasatinib,0.4643,68,72.0,62.5,79.0,53,89,0.0,0.0
3,0.0,0.1,0.5,0.4,Tioguanine,0.4072,82,68.0,34.0,90.0,1,103,0.08374384236453201,0.15270935960591134
3,0.0,0.1,0.5,0.4,Pemetrexed,0.42100000000000004,80,75.0,52.0,87.0,23,95,0.0,0.0
3,0.0,0.1,0.5,0.4,Azacitidine,0.4011,85,77.0,68.0,86.0,42,93,0.0,0.0
3,0.0,0.1,0.5,0.4,Temsirolimus,0.4994,58,72.0,59.0,79.0,43,87,0.0,0.0
3,0.0,0.1,0.5,0.4,Lorlatinib,0.4787,63,74.0,71.0,76.0,54,81,0.0,0.0
3,0.0,0.1,0.5,0.4,Carboplatin,0.5114000000000001,51,72.0,63.0,83.0,33,95,0.0,0.0
3,0.0,0.1,0.5,0.4,Vorinostat,0.5105,52,78.0,60.0,94.0,44,101,0.0,0.0
3,0.0,0.1,0.5,0.4,Dexrazoxane,0.6295,17,70.0,47.5,90.0,16,102,0.0,0.034482758620689655
3,0.0,0.1,0.5,0.4,Oxaliplatin,0.43290000000000006,76,73.0,42.5,92.0,6,106,0.024630541871921183,0.10344827586206896
3,0.0,0.1,0.5,0.4,Gilteritinib,0.4459,72,77.0,72.0,81.0,53,88,0.0,0.0
3,0.0,0.1,0.5,0.4,Trifluridine,0.3851,94,81.0,49.5,95.0,14,103,0.0,0.059113300492610835
3,0.0,0.1,0.5,0.4,Dacarbazine,0.5042,54,83.0,64.0,96.0,49,102,0.0,0.0
3,0.0,0.1,0.5,0.4,Erdafitinib,0.3758,96,81.0,63.5,93.0,34,97,0.0,0.0
3,0.0,0.1,0.5,0.4,Venetoclax,0.5533,38,74.0,65.0,82.0,33,92,0.0,0.0
3,0.0,0.1,0.5,0.4,Methotrexate,0.393,91,83.0,48.0,97.0,6,108,0.024630541871921183,0.08374384236453201
3,0.0,0.1,0.5,0.4,Thiotepa,0.4696,66,82.0,77.0,85.0,56,92,0.0,0.0
3,0.0,0.1,0.5,0.4,Vemurafenib,0.5871,29,78.0,62.5,88.0,24,97,0.0,0.0
3,0.0,0.1,0.5,0.4,Everolimus,0.3529,100,93.0,76.0,101.0,45,105,0.0,0.0
3,0.0,0.1,0.5,0.4,Pralatrexate,0.3748,97,89.0,61.5,99.5,27,107,0.0,0.0
3,0.0,0.1,0.5,0.4,Sonidegib,0.6114,23,76.0,51.0,91.0,9,105,0.0049261083743842365,0.06403940886699508
3,0.0,0.1,0.5,0.4,Cisplatin,0.6848,7,70.0,42.5,87.0,3,103,0.07881773399014778,0.14285714285714285
3,0.0,0.1,0.5,0.4,Fludarabine,0.33640000000000003,101,91.0,80.0,100.0,63,103,0.0,0.0
3,0.0,0.1,0.5,0.4,Vinblastine,0.6341,16,82.0,56.0,95.0,13,104,0.0,0.04926108374384237
3,0.0,0.1,0.5,0.4,Mitoxantrone,0.49470000000000003,60,86.0,80.0,91.0,51,96,0.0,0.0
3,0.0,0.1,0.5,0.4,Vinorelbine,0.38260000000000005,95,94.0,83.0,97.0,46,100,0.0,0.0
3,0.0,0.1,0.5,0.4,Clofarabine,0.3537,99,95.0,87.5,98.0,57,101,0.0,0.0
3,0.0,0.1,0.5,0.4,Neratinib,0.6259,20,84.0,55.5,98.5,3,108,0.024630541871921183,0.07389162561576355
3,0.0,0.1,0.5,0.4,Valrubicin,0.4487,71,95.0,81.5,100.5,66,104,0.0,0.0
3,0.0,0.1,0.5,0.4,Teniposide,0.5651999999999999,35,93.0,76.5,101.5,26,107,0.0,0.0
3,0.0,0.1,0.5,0.4,Idelalisib,0.43200000000000005,78,98.0,91.0,101.0,74,104,0.0,0.0
3,0.0,0.1,0.5,0.4,umbralisib,0.3685,98,99.0,97.0,101.0,79,103,0.0,0.0
3,0.0,0.1,0.5,0.4,Cladribine,0.3235,103,101.0,96.0,103.0,63,108,0.0,0.0
3,0.0,0.1,0.5,0.4,Fruquintinib,0.28180000000000005,107,103.0,99.0,104.0,78,107,0.0,0.0
3,0.0,0.1,0.5,0.4,Abiraterone,0.28700000000000003,106,106.0,103.0,107.0,79,108,0.0,0.0
3,0.0,0.1,0.5,0.4,Bleomycin,0.3155,104,105.0,105.0,106.0,96,108,0.0,0.0
3,0.0,0.1,0.5,0.4,Zoledronate,0.2609,108,107.0,107.0,108.0,91,108,0.0,0.0
3,0.0,0.1,0.5,0.4,Lenvatinib,0.2901,105,106.0,106.0,107.0,86,108,0.0,0.0
4,0.0,0.1,0.6,0.3,Actinomycin D,0.7350000000000001,3,2.0,1.0,5.0,1,30,0.9408866995073891,0.9802955665024631
4,0.0,0.1,0.6,0.3,Crizotinib,0.6458,18,6.0,3.0,12.0,1,37,0.7044334975369458,0.8916256157635468
4,0.0,0.1,0.6,0.3,Mitotane,0.7211000000000001,5,2.0,1.0,13.0,1,51,0.7093596059113301,0.8866995073891626
4,0.0,0.1,0.6,0.3,Mitomycin,0.508,55,11.0,4.0,22.0,1,55,0.47783251231527096,0.7241379310344828
4,0.0,0.1,0.6,0.3,Irinotecan,0.4163,76,17.0,5.0,37.5,1,89,0.3891625615763547,0.5467980295566502
4,0.0,0.1,0.6,0.3,Daunorubicin,0.4524,68,16.0,6.0,30.0,2,69,0.3694581280788177,0.5911330049261084
4,0.0,0.1,0.6,0.3,Homoharringtonine,0.6418,20,12.0,7.0,23.5,3,50,0.45320197044334976,0.7093596059113301
4,0.0,0.1,0.6,0.3,Ibrutinib,0.6034,29,16.0,12.0,23.0,5,40,0.17733990147783252,0.6995073891625616
4,0.0,0.1,0.6,0.3,Romidepsin,0.6344000000000001,22,17.0,10.0,26.0,5,51,0.2561576354679803,0.6305418719211823
4,0.0,0.1,0.6,0.3,Cytarabine,0.3593,94,24.0,9.5,51.0,1,95,0.270935960591133,0.4187192118226601
4,0.0,0.1,0.6,0.3,Docetaxel,0.4196,75,26.0,15.0,42.0,7,79,0.15270935960591134,0.3793103448275862
4,0.0,0.1,0.6,0.3,Cobimetinib,0.6777000000000001,11,18.0,7.0,33.0,4,72,0.3448275862068966,0.5369458128078818
4,0.0,0.1,0.6,0.3,Palbociclib,0.6378999999999999,21,13.0,6.0,21.0,3,35,0.45320197044334976,0.7241379310344828
4,0.0,0.1,0.6,0.3,Brigatinib,0.3807,87,31.0,15.0,55.0,5,97,0.12807881773399016,0.3399014778325123
4,0.0,0.1,0.6,0.3,Axitinib,0.5159,49,26.0,15.0,47.5,8,72,0.09852216748768473,0.39408866995073893
4,0.0,0.1,0.6,0.3,Ribociclib,0.7503,1,13.0,4.5,35.0,1,70,0.458128078817734,0.5911330049261084
4,0.0,0.1,0.6,0.3,Belinostat,0.37539999999999996,90,32.0,17.0,53.0,6,91,0.09359605911330049,0.32019704433497537
4,0.0,0.1,0.6,0.3,Ixazomib,0.3588,96,32.0,14.0,56.0,3,96,0.17733990147783252,0.3497536945812808
4,0.0,0.1,0.6,0.3,Olaparib,0.44410000000000005,70,32.0,18.0,55.0,7,85,0.06403940886699508,0.3054187192118227
4,0.0,0.1,0.6,0.3,Celecoxib,0.40869999999999995,78,36.0,16.0,66.0,3,98,0.14285714285714285,0.33004926108374383
4,0.0,0.1,0.6,0.3,Ceritinib,0.5565,41,24.0,17.0,32.0,8,41,0.04433497536945813,0.35960591133004927
4,0.0,0.1,0.6,0.3,Abemaciclib,0.404,79,30.0,15.5,48.0,5,80,0.1330049261083744,0.35960591133004927
4,0.0,0.1,0.6,0.3,Bosutinib,0.5911,33,27.0,23.0,35.0,16,53,0.0,0.13793103448275862
4,0.0,0.1,0.6,0.3,Tucatinib,0.657,15,25.0,16.0,36.0,8,61,0.024630541871921183,0.39408866995073893
4,0.0,0.1,0.6,0.3,Idarubicin,0.5336,44,30.0,23.0,37.0,12,45,0.0,0.13793103448275862
4,0.0,0.1,0.6,0.3,Osimertinib,0.6083999999999999,28,34.0,22.0,50.0,8,92,0.03940886699507389,0.23645320197044334
4,0.0,0.1,0.6,0.3,Fluorouracil,0.37860000000000005,88,39.0,19.0,59.0,5,88,0.06403940886699508,0.27586206896551724
4,0.0,0.1,0.6,0.3,Lapatinib,0.5966,32,32.0,26.0,35.0,17,52,0.0,0.03940886699507389
4,0.0,0.1,0.6,0.3,Paclitaxel,0.4444,69,37.0,22.0,50.0,13,71,0.0,0.1921182266009852
4,0.0,0.1,0.6,0.3,Tivozanib,0.5572499999999999,40,34.0,28.0,46.0,12,65,0.0,0.08866995073891626
4,0.0,0.1,0.6,0.3,Chlorambucil,0.48340000000000005,62,43.0,20.0,72.0,2,96,0.09359605911330049,0.26108374384236455
4,0.0,0.1,0.6,0.3,Nilotinib,0.46799999999999997,65,39.0,32.0,45.0,20,65,0.0,0.0049261083743842365
4,0.0,0.1,0.6,0.3,Melphalan,0.5151,50,43.0,19.5,71.0,4,93,0.07881773399014778,0.26108374384236455
4,0.0,0.1,0.6,0.3,Carmustine,0.6028,30,37.0,27.0,48.5,16,71,0.0,0.07389162561576355
4,0.0,0.1,0.6,0.3,Mercaptopurine,0.3705,92,45.0,24.5,64.5,9,92,0.009852216748768473,0.1724137931034483
4,0.0,0.1,0.6,0.3,Carfilzomib,0.7406,2,30.0,10.5,56.0,2,94,0.2512315270935961,0.39408866995073893
4,0.0,0.1,0.6,0.3,Binimetinib,0.6918000000000001,8,36.0,9.0,73.5,1,107,0.26108374384236455,0.3793103448275862
4,0.0,0.1,0.6,0.3,Doxorubicin,0.6458999999999999,17,23.0,8.0,40.0,3,55,0.2857142857142857,0.45320197044334976
4,0.0,0.1,0.6,0.3,Etoposide,0.6223,25,24.0,6.5,44.0,1,61,0.33004926108374383,0.46798029556650245
4,0.0,0.1,0.6,0.3,Tamoxifen,0.6236999999999999,24,35.0,21.5,43.0,6,59,0.054187192118226604,0.2413793103448276
4,0.0,0.1,0.6,0.3,Afatinib,0.5193,47,56.0,30.5,85.0,6,108,0.024630541871921183,0.15763546798029557
4,0.0,0.1,0.6,0.3,Acalabrutinib,0.6027,31,38.0,29.0,43.5,21,52,0.0,0.0
4,0.0,0.1,0.6,0.3,Ixabepilone,0.5804,36,32.0,13.0,52.5,1,76,0.21674876847290642,0.33497536945812806
4,0.0,0.1,0.6,0.3,Panobinostat,0.4615,66,48.0,41.0,60.5,32,77,0.0,0.0
4,0.0,0.1,0.6,0.3,Trametinib,0.7236999999999999,4,41.0,14.5,77.0,3,106,0.2019704433497537,0.3448275862068966
4,0.0,0.1,0.6,0.3,Vandetanib,0.5113,51,50.0,29.0,79.5,12,97,0.0,0.10837438423645321
4,0.0,0.1,0.6,0.3,Epirubicin,0.5025,58,41.0,25.0,56.0,9,70,0.009852216748768473,0.15270935960591134
4,0.0,0.1,0.6,0.3,Erlotinib,0.5544,42,48.0,32.0,69.0,2,108,0.07881773399014778,0.14285714285714285
4,0.0,0.1,0.6,0.3,Selumetinib,0.6910999999999999,9,42.0,18.5,52.0,4,70,0.07389162561576355,0.26108374384236455
4,0.0,0.1,0.6,0.3,Selinexor,0.5608,39,47.0,40.0,60.0,30,76,0.0,0.0
4,0.0,0.1,0.6,0.3,Lomustine,0.6707,12,45.0,22.5,54.0,6,65,0.029556650246305417,0.22660098522167488
4,0.0,0.1,0.6,0.3,Fulvestrant,0.38989999999999997,82,59.0,46.0,76.5,33,96,0.0,0.0
4,0.0,0.1,0.6,0.3,Hydroxyurea,0.3809,86,56.0,38.0,73.0,17,89,0.0,0.034482758620689655
4,0.0,0.1,0.6,0.3,Decitabine,0.5174,48,54.0,50.0,56.0,43,64,0.0,0.0
4,0.0,0.1,0.6,0.3,Cabozantinib,0.6812,10,37.0,10.0,59.5,1,85,0.270935960591133,0.3497536945812808
4,0.0,0.1,0.6,0.3,Gemcitabine,0.402,80,56.0,32.5,74.0,1,93,0.08374384236453201,0.1724137931034483
4,0.0,0.1,0.6,0.3,Encorafenib,0.6149,26,49.0,30.0,67.0,3,86,0.06896551724137931,0.1724137931034483
4,0.0,0.1,0.6,0.3,Darolutamide,0.526,46,60.0,46.0,82.0,33,94,0.0,0.0
4,0.0,0.1,0.6,0.3,Dacomitinib,0.7103,6,53.0,29.0,79.0,6,99,0.03940886699507389,0.18226600985221675
4,0.0,0.1,0.6,0.3,Cyclophosphamide,0.38580000000000003,83,65.0,48.0,79.0,28,91,0.0,0.0
4,0.0,0.1,0.6,0.3,Duvelisib,0.6331,23,58.0,40.0,74.0,21,90,0.0,0.0
4,0.0,0.1,0.6,0.3,Topotecan,0.5461,43,62.0,56.5,65.0,41,71,0.0,0.0
4,0.0,0.1,0.6,0.3,Sunitinib,0.5712,37,64.0,48.5,75.0,14,103,0.0,0.019704433497536946
4,0.0,0.1,0.6,0.3,Allopurinol,0.2912,103,72.0,51.5,91.0,26,103,0.0,0.0
4,0.0,0.1,0.6,0.3,Estramustine,0.4961,61,68.0,54.0,84.0,42,94,0.0,0.0
4,0.0,0.1,0.6,0.3,Raloxifene,0.586,35,57.0,33.0,75.0,4,97,0.06403940886699508,0.15763546798029557
4,0.0,0.1,0.6,0.3,Imatinib,0.5085000000000001,54,66.0,61.0,75.0,53,80,0.0,0.0
4,0.0,0.1,0.6,0.3,Sirolimus,0.37839999999999996,89,72.0,60.5,85.0,49,96,0.0,0.0
4,0.0,0.1,0.6,0.3,Dabrafenib,0.5108999999999999,53,58.0,32.0,81.0,4,98,0.06403940886699508,0.13793103448275862
4,0.0,0.1,0.6,0.3,Asciminib,0.5277999999999999,45,66.0,60.0,68.0,44,76,0.0,0.0
4,0.0,0.1,0.6,0.3,Dasatinib,0.4567,67,72.0,62.5,79.0,53,89,0.0,0.0
4,0.0,0.1,0.6,0.3,Tioguanine,0.3977,81,68.0,34.0,90.0,1,103,0.08374384236453201,0.15270935960591134
4,0.0,0.1,0.6,0.3,Pemetrexed,0.4124,77,75.0,52.0,87.0,23,95,0.0,0.0
4,0.0,0.1,0.6,0.3,Azacitidine,0.38439999999999996,84,77.0,68.0,86.0,42,93,0.0,0.0
4,0.0,0.1,0.6,0.3,Temsirolimus,0.5046,56,72.0,59.0,79.0,43,87,0.0,0.0
4,0.0,0.1,0.6,0.3,Lorlatinib,0.4779,63,74.0,71.0,76.0,54,81,0.0,0.0
4,0.0,0.1,0.6,0.3,Carboplatin,0.4969,60,72.0,63.0,83.0,33,95,0.0,0.0
4,0.0,0.1,0.6,0.3,Vorinostat,0.5112,52,78.0,60.0,94.0,44,101,0.0,0.0
4,0.0,0.1,0.6,0.3,Dexrazoxane,0.6568,16,70.0,47.5,90.0,16,102,0.0,0.034482758620689655
4,0.0,0.1,0.6,0.3,Oxaliplatin,0.42910000000000004,73,73.0,42.5,92.0,6,106,0.024630541871921183,0.10344827586206896
4,0.0,0.1,0.6,0.3,Gilteritinib,0.43909999999999993,72,77.0,72.0,81.0,53,88,0.0,0.0
4,0.0,0.1,0.6,0.3,Trifluridine,0.371,91,81.0,49.5,95.0,14,103,0.0,0.059113300492610835
4,0.0,0.1,0.6,0.3,Dacarbazine,0.5042,57,83.0,64.0,96.0,49,102,0.0,0.0
4,0.0,0.1,0.6,0.3,Erdafitinib,0.3574,97,81.0,63.5,93.0,34,97,0.0,0.0
4,0.0,0.1,0.6,0.3,Venetoclax,0.5690999999999999,38,74.0,65.0,82.0,33,92,0.0,0.0
4,0.0,0.1,0.6,0.3,Methotrexate,0.3816,85,83.0,48.0,97.0,6,108,0.024630541871921183,0.08374384236453201
4,0.0,0.1,0.6,0.3,Thiotepa,0.46809999999999996,64,82.0,77.0,85.0,56,92,0.0,0.0
4,0.0,0.1,0.6,0.3,Vemurafenib,0.6103999999999999,27,78.0,62.5,88.0,24,97,0.0,0.0
4,0.0,0.1,0.6,0.3,Everolimus,0.3217,100,93.0,76.0,101.0,45,105,0.0,0.0
4,0.0,0.1,0.6,0.3,Pralatrexate,0.35919999999999996,95,89.0,61.5,99.5,27,107,0.0,0.0
4,0.0,0.1,0.6,0.3,Sonidegib,0.642,19,76.0,51.0,91.0,9,105,0.0049261083743842365,0.06403940886699508
4,0.0,0.1,0.6,0.3,Cisplatin,0.6937,7,70.0,42.5,87.0,3,103,0.07881773399014778,0.14285714285714285
4,0.0,0.1,0.6,0.3,Fludarabine,0.30469999999999997,101,91.0,80.0,100.0,63,103,0.0,0.0
4,0.0,0.1,0.6,0.3,Vinblastine,0.6669999999999999,13,82.0,56.0,95.0,13,104,0.0,0.04926108374384237
4,0.0,0.1,0.6,0.3,Mitoxantrone,0.49839999999999995,59,86.0,80.0,91.0,51,96,0.0,0.0
4,0.0,0.1,0.6,0.3,Vinorelbine,0.3665,93,94.0,83.0,97.0,46,100,0.0,0.0
4,0.0,0.1,0.6,0.3,Clofarabine,0.3307,99,95.0,87.5,98.0,57,101,0.0,0.0
4,0.0,0.1,0.6,0.3,Neratinib,0.6609,14,84.0,55.5,98.5,3,108,0.024630541871921183,0.07389162561576355
4,0.0,0.1,0.6,0.3,Valrubicin,0.4404,71,95.0,81.5,100.5,66,104,0.0,0.0
4,0.0,0.1,0.6,0.3,Teniposide,0.5874999999999999,34,93.0,76.5,101.5,26,107,0.0,0.0
4,0.0,0.1,0.6,0.3,Idelalisib,0.4226,74,98.0,91.0,101.0,74,104,0.0,0.0
4,0.0,0.1,0.6,0.3,umbralisib,0.34919999999999995,98,99.0,97.0,101.0,79,103,0.0,0.0
4,0.0,0.1,0.6,0.3,Cladribine,0.2969,102,101.0,96.0,103.0,63,108,0.0,0.0
