variant,drug,z_A1,z_A2,z_B1,z_B2,z_B2_lo,z_B2_hi,delta_z_acc_A1_minus_A2,delta_z_breast_B2_minus_B1,delta_z_breast_B2_lo_minus_B1,delta_z_breast_B2_hi_minus_B1
column_minmax,Vinblastine,-1.27269270402,-1.23714170203,-1.12901294377,-1.11809289412,-1.11809661298,-1.11820713631,-0.03555100199,0.01092004965,0.01091633079,0.01080580746
column_minmax,Vinorelbine,-0.149128903941,-0.0146016738401,1.191372878,1.14036290491,1.14059390895,1.13813859755,-0.134527230101,-0.05100997309,-0.05077896905,-0.05323428045
column_minmax,Vorinostat,-2.10018162103,-2.09886560706,-1.56134082383,-1.48123285035,-1.52661296046,-1.47944593497,-0.00131601397,0.08010797348,0.03472786337,0.08189488886
column_minmax,Zoledronate,-1.1734250815,-1.20175209483,-0.577400602265,-0.636449925259,-0.607332650433,-0.634175592153,0.02832701333,-0.059049322994,-0.029932048168,-0.056774989888
column_minmax,umbralisib,-2.46296875962,-2.39560437351,1.55236289811,1.57492025966,1.5725003063,1.5769400382,-0.06736438611,0.02255736155,0.02013740819,0.02457714009
column_gene_rank,Abemaciclib,1.13102108906,0.417529535491,0.44159072205,0.866556439883,0.865590841216,0.867473673629,0.713491553569,0.424965717833,0.424000119166,0.425882951579
column_gene_rank,Abiraterone,-1.15564418608,-0.916181213813,-0.251089701336,-0.331039299258,-0.332544533771,-0.330842769744,-0.239462972267,-0.079949597922,-0.081454832435,-0.079753068408
column_gene_rank,Acalabrutinib,1.0305743898,1.1369559436,0.985020859293,0.956531126692,0.954527153144,0.956380279791,-0.1063815538,-0.028489732601,-0.030493706149,-0.028640579502
column_gene_rank,Actinomycin D,-1.56016814794,-1.27204065928,-2.02020457601,-2.06305024481,-1.99564839484,-2.06546988872,-0.28812748866,-0.0428456688,0.02455618117,-0.04526531271
column_gene_rank,Afatinib,0.257384974927,0.451673350909,1.23813227488,1.1925609155,1.2382266446,1.19648427007,-0.194288375982,-0.04557135938,9.436972e-05,-0.04164800481
