variant,drug,rank_descending,top_quartile,observed_C_ACC_percentile,null_mean_C_ACC_percentile,null_sd_C_ACC_percentile,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_gene_rank,Azacitidine,16,yes,0.859813084112,0.946301870811,0.0233099433708,-3.71038167374,0.998900109989,1,10000
column_gene_rank,Paclitaxel,17,yes,0.85046728972,0.593460279626,0.143012456711,1.7970952741,0.030496950305,0.299424602994,10000
column_gene_rank,Methotrexate,18,yes,0.841121495327,0.71772009268,0.128150125206,0.962944066185,0.1699830017,0.611938806119,10000
column_gene_rank,Asciminib,19,yes,0.831775700935,0.756981775047,0.147490530042,0.507110021683,0.369463053695,0.763830759781,10000
column_gene_rank,Decitabine,20,yes,0.822429906542,0.758129905644,0.0949206289232,0.677408079018,0.258574142586,0.707586384219,10000
column_gene_rank,Acalabrutinib,21,yes,0.81308411215,0.658466353923,0.150030662276,1.0305743898,0.183881611839,0.640619808987,10000
column_gene_rank,Pemetrexed,22,yes,0.803738317757,0.393484578809,0.15453975116,2.65468098575,0.012798720128,0.197465967689,10000
column_gene_rank,Sirolimus,23,yes,0.794392523364,0.78597429871,0.129331790623,0.0650901422945,0.539846015398,0.955704429557,10000
column_gene_rank,Belinostat,24,yes,0.785046728972,0.491106074114,0.163015654297,1.80314372951,0.0591940805919,0.491766207995,10000
column_gene_rank,Abemaciclib,25,yes,0.775700934579,0.596749531819,0.158221101703,1.13102108906,0.138686131387,0.596640335966,10000
column_gene_rank,Mercaptopurine,26,yes,0.766355140187,0.685740653546,0.134558715364,0.59910267739,0.319268073193,0.747242922767,10000
column_gene_rank,Panobinostat,27,yes,0.757009345794,0.299461681787,0.166088093625,2.75484927319,0.010698930107,0.197465967689,10000
column_gene_rank,Nilotinib,28,no,0.747663551402,0.836234579012,0.090487586772,-0.97881964554,0.841915808419,1,10000
column_gene_rank,Celecoxib,29,no,0.738317757009,0.775925700414,0.155396321987,-0.242013085793,0.627137286271,1,10000
column_gene_rank,Bleomycin,30,no,0.728971962617,0.607492055109,0.144742840423,0.839280942344,0.215278472153,0.687319503344,10000
column_gene_rank,Fluorouracil,31,no,0.719626168224,0.466028971467,0.16907089124,1.49994593923,0.0849915008499,0.538809276967,10000
column_gene_rank,Tamoxifen,32,no,0.710280373832,0.675271027055,0.116649334705,0.300124701653,0.389061093891,0.763830759781,10000
column_gene_rank,Sunitinib,33,no,0.700934579439,0.800442990071,0.110291957072,-0.902227263647,0.811218878112,1,10000
column_gene_rank,Brigatinib,34,no,0.691588785047,0.932193927914,0.087530461557,-2.74881611027,0.969803019698,1,10000
column_gene_rank,Daunorubicin,35,no,0.682242990654,0.695216354689,0.133600067782,-0.0971059689578,0.548645135486,0.955704429557,10000
column_gene_rank,Oxaliplatin,36,no,0.672897196262,0.613316821426,0.125357517031,0.475283622767,0.349665033497,0.747242922767,10000
